freq,V1_brugada,V1_healthy,V2_brugada,V2_healthy,V3_brugada,V3_healthy
19.583333333333332,17.204145434031613,26.27562269102064,19.02151805373015,25.4744887863767,22.344080135711145,26.30564458843944
19.666666666666664,18.28238086721117,26.76408942068896,18.432390540759414,24.71905302995149,22.33213866936766,26.497821505195077
19.75,14.61383495546639,24.526490365406012,17.26139091269117,22.615022034287602,20.07822744963812,23.927171369819206
19.833333333333332,17.812446739980203,26.20663643462565,19.59410480443729,26.714533425688536,23.71055528041685,27.738598676766934
19.916666666666664,17.020238280748515,26.031332164523,17.758756585876633,24.970207962269097,21.23635031471716,26.46403120875436
20.0,16.731676999313514,25.28618627696544,18.92864100495964,24.883382990276658,22.093880710692616,26.187581323502727
20.083333333333332,17.167177333454216,24.085927133574145,17.484128300781663,21.807099112895163,21.37521693709107,23.829762887286204
20.166666666666664,18.158869974511855,22.46656491250805,19.62088355937291,20.929073141877062,22.907026408617376,22.48949236413194
20.25,16.18517014526638,24.542434095025065,17.115116804638056,23.262732768921595,19.998960848811407,24.724746792587947
20.333333333333332,16.328401726275587,22.910597799310644,17.244383417635056,21.732769567565953,21.682298469984175,23.361225360557373
20.416666666666664,16.41822601835385,22.467496889635548,17.824490608578735,21.783535256761716,20.745470187569676,22.354530984350397
20.5,16.519228728662927,19.292307614529218,16.763957227934434,19.409932175718073,19.190876393091475,20.597104572665533
20.583333333333332,14.353056890725762,22.797667383580976,16.08991823979669,21.32882444623557,18.882785897021652,22.509712963119295
20.666666666666664,14.743006223203793,22.864252257683486,16.135530891984075,20.909655342902504,19.613232115609932,23.382060212266932
